"name_name","name_category","name_price","name_comment_count","name_comment_count_url","name_comment1","name_comment1_url","name_comment2","name_comment2_url","name_open"
"233. 美味廚","中菜, 亞洲菜","$$ - $$$","273 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d967056-Reviews-Delicious_Kitchen-Hong_Kong.html#REVIEWS","“新年吃住家口味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d967056-r652086455-Delicious_Kitchen-Hong_Kong.html","“只是部分食品可以其他要考慮是否進食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d967056-r711897310-Delicious_Kitchen-Hong_Kong.html","正在營業"
"234. TAP The Ale Project","美國菜, 咖啡廳","$$ - $$$","110 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7357092-Reviews-TAP_The_Ale_Project-Hong_Kong.html#REVIEWS","“一試就愛上嘅手工啤”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7357092-r645261378-TAP_The_Ale_Project-Hong_Kong.html","“手工啤酒好去處”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7357092-r637162245-TAP_The_Ale_Project-Hong_Kong.html","正在營業"
"235. 點點心點心專門店(灣仔店)","中菜, 亞洲菜","$","913 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3171948-Reviews-DimDimSum_Dim_Sum_Specialty_Store_Wan_Chai-Hong_Kong.html#REVIEWS","“名廚評鑑全球101間食肆”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3171948-r655936824-DimDimSum_Dim_Sum_Specialty_Store_Wan_Chai-Hong_Kong.html","“晚上有套餐平宜好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3171948-r723518984-DimDimSum_Dim_Sum_Specialty_Store_Wan_Chai-Hong_Kong.html","正在營業"
"236. 米奇廚師餐廳","中菜, 亞洲菜","$$ - $$$","263 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1321248-Reviews-Disney_s_Hollywood_Hotel_Chef_Mickey-Hong_Kong.html#REVIEWS","“提早庆祝结婚周年”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1321248-r717843329-Disney_s_Hollywood_Hotel_Chef_Mickey-Hong_Kong.html","“有特式的自助餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1321248-r658163442-Disney_s_Hollywood_Hotel_Chef_Mickey-Hong_Kong.html","正在營業"
"237. 心齋","中菜, 亞洲菜","$$ - $$$","176 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1126348-Reviews-Pure_Veggie_House-Hong_Kong.html#REVIEWS","“吃素來這家就對了”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1126348-r669316426-Pure_Veggie_House-Hong_Kong.html","“推薦的素食餐館”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1126348-r668196705-Pure_Veggie_House-Hong_Kong.html","正在營業"
"238. Bep Vietnamese Kitchen","亞洲菜, 越南菜","$$ - $$$","306 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6900412-Reviews-Bep_Vietnamese_Kitchen-Hong_Kong.html#REVIEWS","“雞肉撈蒙”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6900412-r685888315-Bep_Vietnamese_Kitchen-Hong_Kong.html","“驚喜越菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6900412-r672120346-Bep_Vietnamese_Kitchen-Hong_Kong.html","正在營業"
"239. 明閣 （香港康得思酒店）","中菜, 亞洲菜","$$$$","614 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1094822-Reviews-Ming_Court_Cordis_Hong_Kong-Hong_Kong.html#REVIEWS","“味道依然”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1094822-r719541668-Ming_Court_Cordis_Hong_Kong-Hong_Kong.html","“餸菜內外也熱”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1094822-r709864884-Ming_Court_Cordis_Hong_Kong-Hong_Kong.html","正在營業"
"240. TOKIO JOE","日本菜, 壽司","$$ - $$$","204 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d785246-Reviews-TOKIO_JOE-Hong_Kong.html#REVIEWS","“無得輸既日本菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d785246-r711762729-TOKIO_JOE-Hong_Kong.html","“非常新鮮~氣氛好~期待下次^^”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d785246-r696768639-TOKIO_JOE-Hong_Kong.html","正在營業"
"Castellana Restaurant","意大利菜, 北意大利","","","","","","","",""
"禾牛薈火煱館 (中國保險大廈)","亞洲菜, 中菜","","","","","","","",""
"241. Cafe, Hyatt Regency Hong Kong, Tsim Sha Tsui","亞洲菜, 國際菜","$$ - $$$","171 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3469397-Reviews-Cafe_Hyatt_Regency_Hong_Kong_Tsim_Sha_Tsui-Hong_Kong.html#REVIEWS","“活龍活現！~ 尖沙咀凱悅酒店咖啡廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3469397-r709933081-Cafe_Hyatt_Regency_Hong_Kong_Tsim_Sha_Tsui-Hong_Kong.html","“下午茶buffet”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3469397-r705843390-Cafe_Hyatt_Regency_Hong_Kong_Tsim_Sha_Tsui-Hong_Kong.html","正在營業"
"242. 上海弄堂菜肉餛飩(中環店)","中菜, 亞洲菜","$$ - $$$","109 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2516694-Reviews-Shanghai_Lane_Central-Hong_Kong.html#REVIEWS","“正宗上海菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2516694-r714678100-Shanghai_Lane_Central-Hong_Kong.html","“質素不錯的上海菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2516694-r687369293-Shanghai_Lane_Central-Hong_Kong.html","正在營業"
"243. 永年士多","亞洲菜, 熟食店","$","65 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d14199162-Reviews-Wing_Nin_Noodle-Hong_Kong.html#REVIEWS","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14199162-r697983617-Wing_Nin_Noodle-Hong_Kong.html","“下次一定要翻黎食豬大腸！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14199162-r678995915-Wing_Nin_Noodle-Hong_Kong.html","正在營業"
"244. 嘛嘛地","融合（Fusion）菜, 咖啡廳","$$ - $$$","76 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d14087498-Reviews-Mamaday_Cafe-Hong_Kong.html#REVIEWS","“Having “MAMADAY”with mama xpp”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14087498-r723702140-Mamaday_Cafe-Hong_Kong.html","“絕對唔麻麻的嘛嘛地”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d14087498-r723307392-Mamaday_Cafe-Hong_Kong.html",""
"245. Palm Court Lounge","英國菜","$$$$","106 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3650672-Reviews-Palm_Court_Lounge-Hong_Kong.html#REVIEWS","“濃厚英倫風的下午茶”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3650672-r696833215-Palm_Court_Lounge-Hong_Kong.html","“❣️高過妹妹嘅High Tea💗真的有夠High💗香港朗廷酒店x BY...”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3650672-r682567598-Palm_Court_Lounge-Hong_Kong.html","正在營業"
"246. 海安咖啡室","咖啡廳, 亞洲菜","$","108 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d938741-Reviews-Hoi_On_Cafe-Hong_Kong.html#REVIEWS","“不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d938741-r700150182-Hoi_On_Cafe-Hong_Kong.html","“懷舊特色冰室”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d938741-r699259568-Hoi_On_Cafe-Hong_Kong.html","目前休息"
"247. 大都烤鴨","中菜, 亞洲菜","$$ - $$$","268 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3451381-Reviews-Empire_City_Roasted_Duck-Hong_Kong.html#REVIEWS","“美味的烤鴨”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3451381-r710723015-Empire_City_Roasted_Duck-Hong_Kong.html","“必食烤鴨醉雞”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3451381-r701741110-Empire_City_Roasted_Duck-Hong_Kong.html",""
"248. Nomads","亞洲菜, 蒙古菜","$$ - $$$","251 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1118691-Reviews-Nomad_s-Hong_Kong.html#REVIEWS","“平價半自助晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1118691-r718983099-Nomad_s-Hong_Kong.html","“特別的蒙古晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1118691-r697983471-Nomad_s-Hong_Kong.html","正在營業"
"249. Pici Pasta Bar 尖沙咀","意大利菜, 歐洲菜","$$ - $$$","68 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d15036001-Reviews-Pici_Pasta_Bar_Tsim_Sha_Tsui-Hong_Kong.html#REVIEWS","“午市性價比高”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15036001-r711547828-Pici_Pasta_Bar_Tsim_Sha_Tsui-Hong_Kong.html","“香港算抵食既house made pasta”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d15036001-r658200907-Pici_Pasta_Bar_Tsim_Sha_Tsui-Hong_Kong.html","正在營業"
"250. Fang Fang","中菜, 日本菜","$$ - $$$","158 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d12610068-Reviews-Fang_Fang-Hong_Kong.html#REVIEWS","“《瑰麗堂煌》新派Fusion中菜 x 特色雞尾酒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12610068-r702804640-Fang_Fang-Hong_Kong.html","“優質中菜午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d12610068-r693018060-Fang_Fang-Hong_Kong.html","正在營業"
"251. Kinship","英國菜, 歐洲菜","$$ - $$$","46 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d17558610-Reviews-Kinship-Hong_Kong.html#REVIEWS","“好常見既歐陸菜館”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d17558610-r691112037-Kinship-Hong_Kong.html","“香港需要什麼”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d17558610-r680447656-Kinship-Hong_Kong.html","正在營業"
"252. Soul Food Thai","亞洲菜, 泰國菜","$$ - $$$","99 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d11548154-Reviews-Soul_Food_Thai-Hong_Kong.html#REVIEWS","“金邊粉好好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11548154-r601781782-Soul_Food_Thai-Hong_Kong.html","“泰好食”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d11548154-r596552369-Soul_Food_Thai-Hong_Kong.html","正在營業"
"253. Bread Street Kitchen & Bar","$$ - $$$","","845 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7050211-Reviews-Bread_Street_Kitchen_Bar-Hong_Kong.html#REVIEWS","“非常感谢这样一个美妙的夜晚”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7050211-r721996593-Bread_Street_Kitchen_Bar-Hong_Kong.html","“优质的服务，美味的食物”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7050211-r710316241-Bread_Street_Kitchen_Bar-Hong_Kong.html","正在營業"
"254. Three on Canton (馬哥孛羅港威酒店)","國際菜","$$ - $$$","167 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3476459-Reviews-Three_on_Canton_Gateway_Hotel-Hong_Kong.html#REVIEWS","“牛氣沖天”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3476459-r712735217-Three_on_Canton_Gateway_Hotel-Hong_Kong.html","“Afternoon Tea”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3476459-r712184186-Three_on_Canton_Gateway_Hotel-Hong_Kong.html","正在營業"
"255. Aberdeen Street Social","法國菜","$$$$","384 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6748712-Reviews-Aberdeen_Street_Social-Hong_Kong.html#REVIEWS","“环境食物都出色”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6748712-r603190537-Aberdeen_Street_Social-Hong_Kong.html","“食物相当出色”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6748712-r592649769-Aberdeen_Street_Social-Hong_Kong.html","正在營業"
"256. 露天池畔餐廳","海鮮, BBQ 燒烤","$$ - $$$","137 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d790091-Reviews-The_Grill_Grand_Hyatt_Hong_Kong-Hong_Kong.html#REVIEWS","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d790091-r693614312-The_Grill_Grand_Hyatt_Hong_Kong-Hong_Kong.html","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d790091-r691036350-The_Grill_Grand_Hyatt_Hong_Kong-Hong_Kong.html","正在營業"
"257. 添好運點心專門店","中菜, 亞洲菜","$","3,155 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1745792-Reviews-Tim_Ho_Wan_the_Dim_Sum_Specialists-Hong_Kong.html#REVIEWS","“很多顧客,要預時間等位”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1745792-r716881003-Tim_Ho_Wan_the_Dim_Sum_Specialists-Hong_Kong.html","“雪山叉燒包冇得頂”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1745792-r705465180-Tim_Ho_Wan_the_Dim_Sum_Specialists-Hong_Kong.html","正在營業"
"258. 馬來一菜館","亞洲菜, 新加坡菜","$$ - $$$","266 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3835899-Reviews-Cafe_Malacca-Hong_Kong.html#REVIEWS","“[飲食]馬六甲海峽的味道●馬來一菜館”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3835899-r714331189-Cafe_Malacca-Hong_Kong.html","“馬來菜晚餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3835899-r697757927-Cafe_Malacca-Hong_Kong.html","正在營業"
"259. 劉森記面家(桂林街店)","中菜, 快餐","$","155 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799843-Reviews-Lau_Sum_Kee_Noodles-Hong_Kong.html#REVIEWS","“超多蝦子”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799843-r721102173-Lau_Sum_Kee_Noodles-Hong_Kong.html","“失傳中的鴨蛋麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799843-r717524357-Lau_Sum_Kee_Noodles-Hong_Kong.html",""
"260. Cali-Mex Bar & Grill (西營盤)","墨西哥菜, 美國菜","$$ - $$$","52 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13412738-Reviews-Cali_Mex_Bar_Grill_Sai_Ying_Pun-Hong_Kong.html#REVIEWS","“適合輕鬆閒聊的好地方！”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13412738-r694765712-Cali_Mex_Bar_Grill_Sai_Ying_Pun-Hong_Kong.html","“很有質素的餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13412738-r682674355-Cali_Mex_Bar_Grill_Sai_Ying_Pun-Hong_Kong.html","正在營業"
"261. Wooloomooloo牛排餐廳","牛排, 歐洲菜","$$ - $$$","388 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2375123-Reviews-Wooloomooloo_Steakhouse_TST_East-Hong_Kong.html#REVIEWS","“很喜歡這裏”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2375123-r722281354-Wooloomooloo_Steakhouse_TST_East-Hong_Kong.html","“牛扒不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2375123-r689489200-Wooloomooloo_Steakhouse_TST_East-Hong_Kong.html",""
"262. The Grill Room","美國菜, 牛排","$$ - $$$","160 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d10542204-Reviews-The_Grill_Room-Hong_Kong.html#REVIEWS","“牛扒及意粉抵食及好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10542204-r717474288-The_Grill_Room-Hong_Kong.html","“用心烹調西餐廳”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d10542204-r710826313-The_Grill_Room-Hong_Kong.html","正在營業"
"263. 甘牌燒鵝","中菜","$$ - $$$","805 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d6894266-Reviews-Kam_s_Roast_Goose-Hong_Kong.html#REVIEWS","“品质一定的好餐厅”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6894266-r720053894-Kam_s_Roast_Goose-Hong_Kong.html","“很好吃”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d6894266-r713618971-Kam_s_Roast_Goose-Hong_Kong.html","正在營業"
"264. The Continental","歐洲菜","$$ - $$$","216 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7178759-Reviews-The_Continental-Hong_Kong.html#REVIEWS","“Great dinner experience”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7178759-r712502095-The_Continental-Hong_Kong.html","“不過不失的高級西餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7178759-r658670688-The_Continental-Hong_Kong.html","正在營業"
"265. Main Street Deli","美國菜, 熟食店","$$ - $$$","199 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d4219394-Reviews-Main_Street_Deli-Hong_Kong.html#REVIEWS","“Super极度美式餐厅”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4219394-r631528097-Main_Street_Deli-Hong_Kong.html","“素月”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d4219394-r619345347-Main_Street_Deli-Hong_Kong.html",""
"266. 大喜屋日本料理 (尖沙咀店)","日本菜, 海鮮","$$ - $$$","243 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7942631-Reviews-Daikiya_Japanese_Restaurant_Tsim_Sha_Tsui_Shop-Hong_Kong.html#REVIEWS","“不錯的日式放題”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7942631-r715236461-Daikiya_Japanese_Restaurant_Tsim_Sha_Tsui_Shop-Hong_Kong.html","“吃到飽”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7942631-r710241573-Daikiya_Japanese_Restaurant_Tsim_Sha_Tsui_Shop-Hong_Kong.html","正在營業"
"267. 大堂酒廊(九龍香格里拉大酒店)","國際菜","$$$$","132 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3735247-Reviews-The_Lobby_Lounge_Shangri_La_Hong_Kong-Hong_Kong.html#REVIEWS","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3735247-r722726271-The_Lobby_Lounge_Shangri_La_Hong_Kong-Hong_Kong.html","“期間限定Island Gourmet大師級甜品ღ 九龍香格里拉大酒店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3735247-r716353453-The_Lobby_Lounge_Shangri_La_Hong_Kong-Hong_Kong.html","正在營業"
"268. MEATS","牛排, 酒吧","$$ - $$$","106 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d13076442-Reviews-MEATS-Hong_Kong.html#REVIEWS","“裝潢別緻”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13076442-r660207761-MEATS-Hong_Kong.html","“享受一個下午”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d13076442-r641682589-MEATS-Hong_Kong.html","正在營業"
"269. 榮記粉面 (糖街)","中菜, 快餐","$","129 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d8281481-Reviews-Wing_Kee_Noodle_Sugar_Street-Hong_Kong.html#REVIEWS","“全港最出色車仔麵”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8281481-r715141284-Wing_Kee_Noodle_Sugar_Street-Hong_Kong.html","“麵食不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d8281481-r707711566-Wing_Kee_Noodle_Sugar_Street-Hong_Kong.html",""
"270. Fofo by El Willy","地中海菜, 歐洲菜","$$ - $$$","211 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2154967-Reviews-FoFo_by_El_Willy-Hong_Kong.html#REVIEWS","“餐厅周”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2154967-r708384657-FoFo_by_El_Willy-Hong_Kong.html","“高级西班牙菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2154967-r701690197-FoFo_by_El_Willy-Hong_Kong.html","正在營業"
"Sun Thai Restaurant ( Carnarvon Road )","亞洲菜, 泰國菜","","","","","","","",""
"Triple O's by White Spot 圓方","$","","","","","","","",""
"271. 華星冰室","中菜, 咖啡廳","$","198 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3156860-Reviews-Chrisly_Cafe-Hong_Kong.html#REVIEWS","“不錯”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3156860-r693783008-Chrisly_Cafe-Hong_Kong.html","“好味”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3156860-r681232413-Chrisly_Cafe-Hong_Kong.html","正在營業"
"272. 滬江大飯店","中菜, 亞洲菜","$$ - $$$","357 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1100433-Reviews-Wu_Kong_Shanghai_Restaurant-Hong_Kong.html#REVIEWS","“保持水準的老飯店”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100433-r687691694-Wu_Kong_Shanghai_Restaurant-Hong_Kong.html","“上海菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1100433-r652024254-Wu_Kong_Shanghai_Restaurant-Hong_Kong.html",""
"273. 東寶小館","中菜, 海鮮","$$ - $$$","273 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d799952-Reviews-Tung_Po-Hong_Kong.html#REVIEWS","“晩餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799952-r696006416-Tung_Po-Hong_Kong.html","“夠鍋氣”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d799952-r670093820-Tung_Po-Hong_Kong.html","正在營業"
"274. 美心皇宮","中菜, 亞洲菜","$$ - $$$","1,283 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d798091-Reviews-City_Hall_Maxim_s_Palace-Hong_Kong.html#REVIEWS","“很貴”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d798091-r723208353-City_Hall_Maxim_s_Palace-Hong_Kong.html","“香港人傳統酒樓文化”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d798091-r720555454-City_Hall_Maxim_s_Palace-Hong_Kong.html","正在營業"
"275. 美岸海鮮廳","美國菜, 海鮮","$$$$","123 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d850296-Reviews-Bostonian_Seafood_Grill-Hong_Kong.html#REVIEWS","“太棒”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d850296-r716552763-Bostonian_Seafood_Grill-Hong_Kong.html","“高質素嘅半自助午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d850296-r654076053-Bostonian_Seafood_Grill-Hong_Kong.html","正在營業"
"276. Ned Kelly's Last Stand","酒吧, 英國菜","$$ - $$$","417 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d780281-Reviews-Ned_Kelly_s_Last_Stand-Hong_Kong.html#REVIEWS","“爵士酒吧”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d780281-r681783315-Ned_Kelly_s_Last_Stand-Hong_Kong.html","“爵士樂隊精采演出”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d780281-r641622556-Ned_Kelly_s_Last_Stand-Hong_Kong.html","正在營業"
"277. FINDS餐吧","歐洲菜, 斯堪的納維亞菜","$$ - $$$","169 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1207328-Reviews-FINDS-Hong_Kong.html#REVIEWS","“寧靜美味午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1207328-r669110193-FINDS-Hong_Kong.html","“用心製作”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1207328-r652166130-FINDS-Hong_Kong.html","正在營業"
"278. 唐宮小聚","中菜, 亞洲菜","$$ - $$$","330 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d7183630-Reviews-Social_Place-Hong_Kong.html#REVIEWS","“很好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7183630-r703011567-Social_Place-Hong_Kong.html","“大眾化的口味，別具一格的點心”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d7183630-r689162992-Social_Place-Hong_Kong.html","正在營業"
"279. Upper Modern Bistro","法國菜, 歐洲菜","$$ - $$$","181 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d5111599-Reviews-Upper_Modern_Bistro-Hong_Kong.html#REVIEWS","“非常好”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5111599-r712073652-Upper_Modern_Bistro-Hong_Kong.html","“值得一試”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d5111599-r675631066-Upper_Modern_Bistro-Hong_Kong.html","正在營業"
"280. 點點心點心專門店(旺角店)","中菜, 亞洲菜","$","774 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d3309467-Reviews-DimDimSum_Dim_Sum_Specialty_Store_Mong_Kok-Hong_Kong.html#REVIEWS","“即叫即蒸”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3309467-r716232338-DimDimSum_Dim_Sum_Specialty_Store_Mong_Kok-Hong_Kong.html","“優質點心，價格合理”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d3309467-r718255875-DimDimSum_Dim_Sum_Specialty_Store_Mong_Kok-Hong_Kong.html","正在營業"
"281. 龍門樓 - 志蓮素齋","中菜, 亞洲菜","$$ - $$$","251 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d2481861-Reviews-Chi_Lin_Vegetarian-Hong_Kong.html#REVIEWS","“特別可口的素菜”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2481861-r721434971-Chi_Lin_Vegetarian-Hong_Kong.html","“午餐”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d2481861-r711863198-Chi_Lin_Vegetarian-Hong_Kong.html","正在營業"
"282. Coyote Bar & Grill","墨西哥菜, 美國西南菜","$$ - $$$","310 則評論","https://www.tripadvisor.com.hk/Restaurant_Review-g294217-d1021943-Reviews-Coyote_Bar_Grill-Hong_Kong.html#REVIEWS","“🇲🇽 food In wan chai , all you can eat”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1021943-r702094490-Coyote_Bar_Grill-Hong_Kong.html","“墨西哥風味平安夜🎅”","https://www.tripadvisor.com.hk/ShowUserReviews-g294217-d1021943-r641277672-Coyote_Bar_Grill-Hong_Kong.html","正在營業"
